Timestamps are UTC timezone,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USD
2018-02-18 02-AM,ETHUSD,977.58,980.51,967.92,969.48,496.08,484120.21
2018-02-18 01-AM,ETHUSD,976.07,983.31,971.74,977.58,1358.87,1330330.11
2018-02-18 12-AM,ETHUSD,977.74,977.74,969.5,976.07,559.61,544126.76
2018-02-17 11-PM,ETHUSD,974.2,980,969.45,977.74,1941.76,1895419.46
2018-02-17 10-PM,ETHUSD,969.02,974.2,960.86,974.2,723.9,700685.86
2018-02-17 09-PM,ETHUSD,965.22,969.02,961.5,969.02,461.55,446176.61
2018-02-17 08-PM,ETHUSD,959.71,966,955.5,965.22,498.16,479081.35
2018-02-17 07-PM,ETHUSD,963,967,956,959.71,387.52,372102.67
2018-02-17 06-PM,ETHUSD,968,969.85,952.68,963,540.76,518633.52
2018-02-17 05-PM,ETHUSD,970,970.97,965.24,968,135.21,130937.74
2018-02-17 04-PM,ETHUSD,968.99,970,963.52,970,228.46,221208.66
2018-02-17 03-PM,ETHUSD,963.98,968.99,958.75,968.99,717.2,692020.6
2018-02-17 02-PM,ETHUSD,968.19,969.98,953.01,963.98,1173.24,1128997.0
2018-02-17 01-PM,ETHUSD,971.98,972.98,960.01,968.19,700.02,677315.26
2018-02-17 12-PM,ETHUSD,958.37,972.3,957.59,971.98,1546.43,1494357.62
2018-02-17 11-AM,ETHUSD,957.49,962.87,948.85,958.37,1133.36,1081707.88
2018-02-17 10-AM,ETHUSD,958.69,961.92,952.73,957.49,790.5,756459.99
2018-02-17 09-AM,ETHUSD,968,969.34,957.61,958.69,660.13,636572.8
2018-02-17 08-AM,ETHUSD,963.9,969.5,961.99,968,610.58,589523.36
2018-02-17 07-AM,ETHUSD,967.88,967.88,959.73,963.9,1040.4,1000944.04
2018-02-17 06-AM,ETHUSD,962.07,967.88,960,967.88,1092.97,1054074.02
2018-02-17 05-AM,ETHUSD,967.2,968,955,962.07,1090.64,1047262.97
2018-02-17 04-AM,ETHUSD,960.56,968.7,960,967.2,689.53,665069.86
2018-02-17 03-AM,ETHUSD,954.55,962.8,950.23,960.56,955.34,912500.32
2018-02-17 02-AM,ETHUSD,952,961.2,952,954.55,754.17,720811.02
2018-02-17 01-AM,ETHUSD,942,955,942,952,2477.81,2351178.23
2018-02-17 12-AM,ETHUSD,940,944.83,935.25,942,209.1,196539.58
2018-02-16 11-PM,ETHUSD,943.98,945.73,934.31,940,4894.5,4617053.15
2018-02-16 10-PM,ETHUSD,937.25,944,936.43,943.98,466.33,438941.68
2018-02-16 09-PM,ETHUSD,935,939.81,935,937.25,445.46,417428.36
2018-02-16 08-PM,ETHUSD,934.65,938.53,930.37,935,754.09,705975.4
2018-02-16 07-PM,ETHUSD,933.19,938.77,929.69,934.65,416.42,388976.92
2018-02-16 06-PM,ETHUSD,934.55,935.89,923.85,933.19,458.99,426177.08
2018-02-16 05-PM,ETHUSD,933.03,938.97,932.52,934.55,498.91,466346.98
2018-02-16 04-PM,ETHUSD,931.96,939.49,930.08,933.03,1127.54,1054628.26
2018-02-16 03-PM,ETHUSD,930.99,935.8,930.16,931.96,532.97,497138.1
2018-02-16 02-PM,ETHUSD,924.28,932.44,923.07,930.99,1836.93,1701652.36
2018-02-16 01-PM,ETHUSD,926.51,931,923.83,924.28,442.83,410987.32
2018-02-16 12-PM,ETHUSD,924.29,928.44,918.61,926.51,647.69,597366.6
2018-02-16 11-AM,ETHUSD,921.2,924.89,912.99,924.29,739.62,679757.59
2018-02-16 10-AM,ETHUSD,922.94,927.49,919.7,921.2,568.08,524801.34
2018-02-16 09-AM,ETHUSD,925.81,931.99,920.72,922.94,443.29,410520.09
2018-02-16 08-AM,ETHUSD,911.3,929.08,908,925.81,1248.12,1146018.56
2018-02-16 07-AM,ETHUSD,915.8,920.7,910,911.3,3518.05,3219749.23
2018-02-16 06-AM,ETHUSD,933.29,933.96,913.73,915.8,1573.96,1445538.37
2018-02-16 05-AM,ETHUSD,926,937.21,924.02,933.29,163.37,151960.65
2018-02-16 04-AM,ETHUSD,934.96,937.09,921.1,926,553.28,513912.99
2018-02-16 03-AM,ETHUSD,945.38,946.69,930.31,934.96,821.05,770501.83
2018-02-16 02-AM,ETHUSD,940.01,947.87,940,945.38,600.42,567064.28
2018-02-16 01-AM,ETHUSD,938.45,941.66,933.16,940.01,282.6,264833.42
2018-02-16 12-AM,ETHUSD,927.91,938.81,924.72,938.45,738.97,688358.42
2018-02-15 11-PM,ETHUSD,933.88,934.68,927.89,927.91,461.65,430118.33
2018-02-15 10-PM,ETHUSD,918.19,933.98,918.18,933.88,479.3,443038.85
2018-02-15 09-PM,ETHUSD,928.64,929.81,918.16,918.19,933.8,863296.28
2018-02-15 08-PM,ETHUSD,928.01,932.3,921.25,928.64,663.12,614356.43
2018-02-15 07-PM,ETHUSD,930.88,933.01,924.06,928.01,1114.7,1035985.74
2018-02-15 06-PM,ETHUSD,929.94,941.13,921.77,930.88,3231.42,3017742.51
2018-02-15 05-PM,ETHUSD,933.55,937.65,925.65,929.94,2510.35,2339007.36
2018-02-15 04-PM,ETHUSD,937.69,940.16,930.01,933.55,1651.98,1545119.47
2018-02-15 03-PM,ETHUSD,945.22,945.22,929.28,937.69,2171.72,2035770.11
2018-02-15 02-PM,ETHUSD,925.99,946.09,923,945.22,3242.14,3025750.02
2018-02-15 01-PM,ETHUSD,925,927.4,919.45,925.99,1252.81,1157751.88
2018-02-15 12-PM,ETHUSD,913.8,925.4,909,925,2054.99,1891050.32
2018-02-15 11-AM,ETHUSD,923.02,929.35,909,913.8,2128.69,1952286.57
2018-02-15 10-AM,ETHUSD,924.98,928.98,905,923.02,2203.47,2017858.04
2018-02-15 09-AM,ETHUSD,948.84,951.25,916,924.98,4081.51,3833128.41
2018-02-15 08-AM,ETHUSD,941.84,949,940.93,948.84,2118.87,2001527.23
2018-02-15 07-AM,ETHUSD,936.05,942,931.37,941.84,1235.17,1158372.36
2018-02-15 06-AM,ETHUSD,938.16,939.75,934,936.05,743.17,696371.32
2018-02-15 05-AM,ETHUSD,935.02,938.16,929,938.16,1103.93,1031158.48
2018-02-15 04-AM,ETHUSD,928.94,937.49,925.15,935.02,2192.93,2043623.36
2018-02-15 03-AM,ETHUSD,926,933.01,919.23,928.94,1895.07,1761784.85
2018-02-15 02-AM,ETHUSD,914.4,929.75,912.6,926,1763.53,1629004.98
2018-02-15 01-AM,ETHUSD,907.6,916.37,907.6,914.4,452.7,413298.98
2018-02-15 12-AM,ETHUSD,922.98,923.01,905.37,907.6,1671.45,1532046.55
2018-02-14 11-PM,ETHUSD,921.2,924.13,916.54,922.98,870.23,802172.76
2018-02-14 10-PM,ETHUSD,906.94,924.52,903.2,921.2,1071.33,981572.53
2018-02-14 09-PM,ETHUSD,906.99,909.99,898.01,906.94,922.67,833729.85
2018-02-14 08-PM,ETHUSD,910.6,912.3,902.77,906.99,1110.21,1007253.78
2018-02-14 07-PM,ETHUSD,909.86,912.08,895.45,910.6,1228.92,1109887.77
2018-02-14 06-PM,ETHUSD,916.9,920,906.01,909.86,1806.62,1653751.08
2018-02-14 05-PM,ETHUSD,910.01,916.9,907,916.9,1921.1,1750004.1
2018-02-14 04-PM,ETHUSD,906,917.9,902.48,910.01,5094.64,4639573.75
2018-02-14 03-PM,ETHUSD,885.81,906,885.8,906,3833.41,3440894.73
2018-02-14 02-PM,ETHUSD,891.04,894.22,877.05,885.81,2710.12,2401281.96
2018-02-14 01-PM,ETHUSD,891.01,901.76,885.65,891.04,4338.19,3874660.93
2018-02-14 12-PM,ETHUSD,875,895,872.73,891.01,6355.7,5622026.74
2018-02-14 11-AM,ETHUSD,860.11,876,860,875,1113.56,968207.71
2018-02-14 10-AM,ETHUSD,858.37,866,857.24,860.11,878.11,757289.06
2018-02-14 09-AM,ETHUSD,862.94,865.24,856.94,858.37,650.34,559252.58
2018-02-14 08-AM,ETHUSD,871.15,871.47,861.23,862.94,1172.13,1017399.8
2018-02-14 07-AM,ETHUSD,863.31,872,862.03,871.15,1361.15,1182758.83
2018-02-14 06-AM,ETHUSD,867.1,872.01,862,863.31,3731.0,3243935.36
2018-02-14 05-AM,ETHUSD,860.95,867.98,857,867.1,1078.51,931098.69
2018-02-14 04-AM,ETHUSD,853.52,865.2,853.52,860.95,642.6,552673.04
2018-02-14 03-AM,ETHUSD,847.93,854.46,847,853.52,640.44,544822.95
2018-02-14 02-AM,ETHUSD,847.33,850,845.89,847.93,451.86,383345.32
2018-02-14 01-AM,ETHUSD,843.92,848.01,841.63,847.33,323.72,273962.08
2018-02-14 12-AM,ETHUSD,841.82,847.23,839.75,843.92,341.68,288451.2
2018-02-13 11-PM,ETHUSD,838.7,842.21,837,841.82,111.18,93291.3
2018-02-13 10-PM,ETHUSD,837.73,841.58,836.54,838.7,404.95,339143.87
2018-02-13 09-PM,ETHUSD,849.99,850,836.93,837.73,962.97,812092.87
2018-02-13 08-PM,ETHUSD,841.94,849.99,841.94,849.99,645.96,546648.33
2018-02-13 07-PM,ETHUSD,840.89,844,836.99,841.94,264.6,222187.2
2018-02-13 06-PM,ETHUSD,845,848.1,840.89,840.89,200.88,169648.3
2018-02-13 05-PM,ETHUSD,837.65,846.98,837.65,845,298.83,251950.34
2018-02-13 04-PM,ETHUSD,838.62,842.5,835,837.65,189.97,159552.96
2018-02-13 03-PM,ETHUSD,848.81,848.81,834.54,838.62,1803.63,1510551.32
2018-02-13 02-PM,ETHUSD,842.99,849,842.99,848.81,1198.21,1015486.39
2018-02-13 01-PM,ETHUSD,840.9,849,839.54,842.99,1319.1,1113518.55
2018-02-13 12-PM,ETHUSD,834.21,841.83,829.31,840.9,1519.24,1272124.2
2018-02-13 11-AM,ETHUSD,833,839.19,822.93,834.21,986.03,817170.03
2018-02-13 10-AM,ETHUSD,828,838,819.31,833,1854.04,1530683.84
2018-02-13 09-AM,ETHUSD,836.93,837.82,821.07,828,1465.56,1212391.3
2018-02-13 08-AM,ETHUSD,839.91,843.95,826,836.93,3712.47,3096785.36
2018-02-13 07-AM,ETHUSD,846.44,850,839.91,839.91,675.54,571426.25
2018-02-13 06-AM,ETHUSD,837.8,846.49,833.88,846.44,1133.16,948798.59
2018-02-13 05-AM,ETHUSD,841.21,845.46,834.01,837.8,1094.19,916795.43
2018-02-13 04-AM,ETHUSD,853,853,836.03,841.21,2268.71,1918754.04
2018-02-13 03-AM,ETHUSD,851.95,854.63,845.04,853,835.1,709006.92
2018-02-13 02-AM,ETHUSD,851.44,854.69,844,851.95,509.08,431249.26
2018-02-13 01-AM,ETHUSD,866.53,868.56,851,851.44,518.2,444660.89
2018-02-13 12-AM,ETHUSD,865.57,869.14,856,866.53,868.68,748632.47
2018-02-12 11-PM,ETHUSD,868.99,874.32,859.7,865.57,570.23,493090.56
2018-02-12 10-PM,ETHUSD,863.14,869.11,855.92,868.99,404.82,348246.61
2018-02-12 09-PM,ETHUSD,871.36,872.09,861.06,863.14,579.14,500517.65
2018-02-12 08-PM,ETHUSD,867.6,877.95,866.04,871.36,1147.68,1000482.46
2018-02-12 07-PM,ETHUSD,855.95,868.99,855.15,867.6,466.93,402489.6
2018-02-12 06-PM,ETHUSD,864.97,865,854.24,855.95,518.43,444653.94
2018-02-12 05-PM,ETHUSD,856.5,864.99,851.82,864.97,684.59,588318.9
2018-02-12 04-PM,ETHUSD,851.33,862.42,851.33,856.5,527.53,452629.57
2018-02-12 03-PM,ETHUSD,839.36,855,839.35,851.33,1777.15,1503007.62
2018-02-12 02-PM,ETHUSD,858.54,858.55,839,839.36,2645.07,2236420.65
2018-02-12 01-PM,ETHUSD,868.91,868.91,853.3,858.54,386.47,332501.17
2018-02-12 12-PM,ETHUSD,856.5,869,854.09,868.91,709.36,612211.47
2018-02-12 11-AM,ETHUSD,870.21,872.6,853.45,856.5,1543.59,1334092.32
2018-02-12 10-AM,ETHUSD,867.54,872.99,862.01,870.21,1366.71,1186069.61
2018-02-12 09-AM,ETHUSD,866.25,871.95,860.01,867.54,1220.19,1056257.77
2018-02-12 08-AM,ETHUSD,843.41,873.01,843.41,866.25,3052.52,2639171.04
2018-02-12 07-AM,ETHUSD,842.3,851.77,836.48,843.41,140.63,118852.13
2018-02-12 06-AM,ETHUSD,833.22,844.74,833.22,842.3,187.9,158268.82
2018-02-12 05-AM,ETHUSD,843,845,831,833.22,381.6,319216.85
2018-02-12 04-AM,ETHUSD,846.92,852.07,839,843,1329.91,1124146.57
2018-02-12 03-AM,ETHUSD,848.46,848.46,842.03,846.92,1005.84,850686.28
2018-02-12 02-AM,ETHUSD,829.98,848.72,824.32,848.46,1640.0,1375608.17
2018-02-12 01-AM,ETHUSD,824.19,840.96,817.18,829.98,952.91,792318.96
2018-02-12 12-AM,ETHUSD,809.69,826.43,808.52,824.19,447.88,367164.12
2018-02-11 11-PM,ETHUSD,830.8,834.7,806.46,809.69,1536.03,1252724.1
2018-02-11 10-PM,ETHUSD,833.29,837.93,829.59,830.8,207.69,172958.91
2018-02-11 09-PM,ETHUSD,829.48,839,824.31,833.29,317.39,263733.72
2018-02-11 08-PM,ETHUSD,830,834.2,825.09,829.48,162.81,134928.79
2018-02-11 07-PM,ETHUSD,836.32,844.49,828,830,329.79,275198.16
2018-02-11 06-PM,ETHUSD,823.2,836.32,821.38,836.32,418.21,345831.12
2018-02-11 05-PM,ETHUSD,836.63,841.41,820,823.2,498.46,411361.67
2018-02-11 04-PM,ETHUSD,848.12,855.19,831.5,836.63,675.2,569468.44
2018-02-11 03-PM,ETHUSD,849.98,851.5,841.64,848.12,547.6,462302.3
2018-02-11 02-PM,ETHUSD,833.22,849.98,829.7,849.98,891.57,747382.75
2018-02-11 01-PM,ETHUSD,832.41,839.6,827.07,833.22,222.77,185802.49
2018-02-11 12-PM,ETHUSD,822.98,839.18,816.41,832.41,521.09,433233.17
2018-02-11 11-AM,ETHUSD,808.11,823,802,822.98,720.26,584959.55
2018-02-11 10-AM,ETHUSD,814.94,815,796.96,808.11,989.38,798647.61
2018-02-11 09-AM,ETHUSD,787.18,815,780.94,814.94,1167.7,923232.49
2018-02-11 08-AM,ETHUSD,788.99,789.5,775.99,787.18,2142.99,1672235.54
2018-02-11 07-AM,ETHUSD,809.99,809.99,784,788.99,2949.45,2337662.59
2018-02-11 06-AM,ETHUSD,813.6,813.6,796.94,809.99,2148.81,1726192.34
2018-02-11 05-AM,ETHUSD,800.89,819.39,796,813.6,1082.92,876376.51
2018-02-11 04-AM,ETHUSD,804.32,819,795,800.89,1733.61,1393811.89
2018-02-11 03-AM,ETHUSD,820,821.93,802.11,804.32,1624.76,1317862.88
2018-02-11 02-AM,ETHUSD,827,830.25,818.4,820,1752.1,1442781.23
2018-02-11 01-AM,ETHUSD,840.39,844,815.99,827,2142.59,1758264.01
2018-02-11 12-AM,ETHUSD,851.83,851.84,830,840.39,579.69,487435.12
2018-02-10 11-PM,ETHUSD,855,855.2,847.07,851.83,207.37,176663.59
2018-02-10 10-PM,ETHUSD,826.96,855,822.8,855,508.08,427808.03
2018-02-10 09-PM,ETHUSD,821.35,829.59,815,826.96,1077.73,886022.39
2018-02-10 08-PM,ETHUSD,842.47,842.47,815,821.35,802.13,663038.13
2018-02-10 07-PM,ETHUSD,833.51,844.9,825.3,842.47,522.27,435208.05
2018-02-10 06-PM,ETHUSD,843.01,845.57,828.25,833.51,377.87,315380.52
2018-02-10 05-PM,ETHUSD,828.64,849.63,828.64,843.01,759.29,637931.58
2018-02-10 04-PM,ETHUSD,838.38,854,819.63,828.64,2364.16,1970022.34
2018-02-10 03-PM,ETHUSD,871.05,873.32,833,838.38,3747.82,3184705.45
2018-02-10 02-PM,ETHUSD,879.93,888,865.01,871.05,732.53,640952.78
2018-02-10 01-PM,ETHUSD,871.74,885.03,870.89,879.93,416.1,366137.13
2018-02-10 12-PM,ETHUSD,870,873.89,862.11,871.74,431.02,374393.26
2018-02-10 11-AM,ETHUSD,864,881.23,862.36,870,883.0,771526.75
2018-02-10 10-AM,ETHUSD,871.02,880.14,860.11,864,1596.93,1388791.05
2018-02-10 09-AM,ETHUSD,868,884,864,871.02,2521.24,2209084.1
2018-02-10 08-AM,ETHUSD,900,907.05,862.16,868,2775.32,2447779.49
2018-02-10 07-AM,ETHUSD,907.7,913.3,892.97,900,2919.97,2636713.38
2018-02-10 06-AM,ETHUSD,897.44,910.4,895.02,907.7,664.77,600159.38
2018-02-10 05-AM,ETHUSD,888.02,902.72,885,897.44,659.99,591239.41
2018-02-10 04-AM,ETHUSD,894.25,894.58,886.5,888.02,1181.7,1051715.85
2018-02-10 03-AM,ETHUSD,895,902.79,885.03,894.25,2126.96,1901245.21
2018-02-10 02-AM,ETHUSD,881.12,895,879,895,1336.84,1192367.84
2018-02-10 01-AM,ETHUSD,891,894.77,880,881.12,2345.07,2084976.8
2018-02-10 12-AM,ETHUSD,875.1,891.77,870,891,1361.08,1205161.99
2018-02-09 11-PM,ETHUSD,865,883.07,861.02,875.1,1170.7,1026712.76
2018-02-09 10-PM,ETHUSD,863.65,867.93,850.02,865,386.78,331279.84
2018-02-09 09-PM,ETHUSD,860,866.85,852.75,863.65,738.62,637029.14
2018-02-09 08-PM,ETHUSD,873.06,878.49,851.89,860,1691.35,1462599.65
2018-02-09 07-PM,ETHUSD,869.99,879.54,868.01,873.06,477.37,416887.26
2018-02-09 06-PM,ETHUSD,869.94,879.98,860.01,869.99,2091.08,1818308.03
2018-02-09 05-PM,ETHUSD,848.52,879.68,847.29,869.94,4520.6,3897894.8
2018-02-09 04-PM,ETHUSD,845.57,853.17,841.53,848.52,1427.75,1211649.0
2018-02-09 03-PM,ETHUSD,850.9,857.32,841,845.57,1698.77,1441262.98
2018-02-09 02-PM,ETHUSD,832.98,859.89,829.12,850.9,4132.35,3509300.9
2018-02-09 01-PM,ETHUSD,825.12,833.85,825.12,832.98,557.98,463088.75
2018-02-09 12-PM,ETHUSD,830.61,832.54,821.08,825.12,910.85,753640.65
2018-02-09 11-AM,ETHUSD,824.5,837.86,820.38,830.61,1246.1,1036432.38
2018-02-09 10-AM,ETHUSD,828,832.15,819.01,824.5,901.0,743469.66
2018-02-09 09-AM,ETHUSD,810.79,828,810.79,828,2503.32,2057097.12
2018-02-09 08-AM,ETHUSD,810.5,813.97,795,810.79,2207.94,1775670.5
2018-02-09 07-AM,ETHUSD,800.95,812.96,799.09,810.5,4587.09,3705524.07
2018-02-09 06-AM,ETHUSD,791.99,800.95,785.94,800.95,285.91,227919.82
2018-02-09 05-AM,ETHUSD,788.99,796.36,780.88,791.99,876.64,688708.83
2018-02-09 04-AM,ETHUSD,804.34,804.34,785.02,788.99,801.65,635838.99
2018-02-09 03-AM,ETHUSD,807.63,807.63,783.84,804.34,1277.27,1016277.15
2018-02-09 02-AM,ETHUSD,799.02,807.84,793.01,807.63,2095.0,1668582.46
2018-02-09 01-AM,ETHUSD,791.56,800.69,782,799.02,2469.98,1945264.41
2018-02-09 12-AM,ETHUSD,812.01,815,785.78,791.56,1217.27,970318.38
2018-02-08 11-PM,ETHUSD,807.4,816.25,803.15,812.01,341.57,276422.31
2018-02-08 10-PM,ETHUSD,801,816,793.3,807.4,717.04,577320.77
2018-02-08 09-PM,ETHUSD,803.51,815,799.09,801,1446.64,1166349.5
2018-02-08 08-PM,ETHUSD,816.98,817.78,801.18,803.51,1092.24,884577.04
2018-02-08 07-PM,ETHUSD,798.26,820.84,797.16,816.98,1522.77,1235592.0
2018-02-08 06-PM,ETHUSD,790.21,801.89,781.94,798.26,2316.87,1833096.9
2018-02-08 05-PM,ETHUSD,805.75,807.86,788.08,790.21,1517.86,1208468.27
2018-02-08 04-PM,ETHUSD,803.49,810,790.59,805.75,5102.57,4089331.7
2018-02-08 03-PM,ETHUSD,821.51,821.51,801,803.49,1794.02,1451519.77
2018-02-08 02-PM,ETHUSD,816.35,828,806.79,821.51,1564.48,1273280.98
2018-02-08 01-PM,ETHUSD,835,835.45,815,816.35,1266.07,1042472.7
2018-02-08 12-PM,ETHUSD,835.96,839,817.83,835,2492.2,2070492.72
2018-02-08 11-AM,ETHUSD,842.84,843.84,830.11,835.96,1055.67,882722.04
2018-02-08 10-AM,ETHUSD,830.6,846.28,827.76,842.84,2399.47,2014796.68
2018-02-08 09-AM,ETHUSD,824.01,831.92,814.51,830.6,3051.79,2510541.88
2018-02-08 08-AM,ETHUSD,832.6,839,820,824.01,1737.23,1446414.53
2018-02-08 07-AM,ETHUSD,807.01,832.6,803.02,832.6,1681.77,1372767.24
2018-02-08 06-AM,ETHUSD,803.15,809.61,792.54,807.01,620.84,497313.66
2018-02-08 05-AM,ETHUSD,817.83,825.98,800,803.15,751.46,616636.94
2018-02-08 04-AM,ETHUSD,801.07,825.76,799.46,817.83,705.74,577378.96
2018-02-08 03-AM,ETHUSD,810.01,814,791.08,801.07,1030.55,829233.04
2018-02-08 02-AM,ETHUSD,786.1,818,786.1,810.01,1859.21,1498014.29
2018-02-08 01-AM,ETHUSD,777.79,794,760,786.1,1766.0,1377829.98
2018-02-08 12-AM,ETHUSD,752.89,787.45,748.42,777.79,2633.26,2034494.81
2018-02-07 11-PM,ETHUSD,790.17,790.73,745,752.89,5639.59,4284049.55
2018-02-07 10-PM,ETHUSD,818.07,818.73,784,790.17,2008.04,1604608.43
2018-02-07 09-PM,ETHUSD,822.1,840,812.18,818.07,2202.68,1809236.37
2018-02-07 08-PM,ETHUSD,826,829.69,808.25,822.1,3612.45,2949860.15
2018-02-07 07-PM,ETHUSD,833.61,834.56,818,826,2332.18,1921883.56
2018-02-07 06-PM,ETHUSD,838.5,850.88,830.13,833.61,1333.93,1122273.13
2018-02-07 05-PM,ETHUSD,811,847.76,808.91,838.5,2409.96,2004394.75
2018-02-07 04-PM,ETHUSD,821.17,828,802.59,811,2909.33,2369206.54
2018-02-07 03-PM,ETHUSD,829,837.55,802.02,821.17,3201.15,2624192.98
2018-02-07 02-PM,ETHUSD,837,849.98,812.16,829,3939.53,3272602.52
2018-02-07 01-PM,ETHUSD,842.01,866.05,832.49,837,3992.04,3407523.14
2018-02-07 12-PM,ETHUSD,832.23,850.05,820,842.01,4224.83,3515599.4
2018-02-07 11-AM,ETHUSD,837.42,850.03,809,832.23,5198.75,4326646.28
2018-02-07 10-AM,ETHUSD,811.09,839.33,808.44,837.42,4225.56,3502975.58
2018-02-07 09-AM,ETHUSD,777.99,818,777.99,811.09,4298.58,3433788.49
2018-02-07 08-AM,ETHUSD,780,795,770.11,777.99,3054.21,2384131.45
2018-02-07 07-AM,ETHUSD,754.12,782.3,744.4,780,1235.37,947262.1
2018-02-07 06-AM,ETHUSD,751.49,755,732.79,754.12,1073.9,796912.36
2018-02-07 05-AM,ETHUSD,754.93,762.33,743.11,751.49,1184.1,889198.17
2018-02-07 04-AM,ETHUSD,732.29,764.58,720.01,754.93,4098.73,3012830.11
2018-02-07 03-AM,ETHUSD,737.02,752.53,725.26,732.29,3044.25,2241905.43
2018-02-07 02-AM,ETHUSD,778.23,785.88,731.5,737.02,4937.15,3722245.25
2018-02-07 01-AM,ETHUSD,776.96,788.57,770.03,778.23,2522.64,1975308.97
2018-02-07 12-AM,ETHUSD,784.01,795,760.21,776.96,2402.18,1860580.38
2018-02-06 11-PM,ETHUSD,776.6,798.13,768.47,784.01,2745.7,2166254.82
2018-02-06 10-PM,ETHUSD,792.99,797.31,753,776.6,3591.18,2766420.61
2018-02-06 09-PM,ETHUSD,759.21,808,759.21,792.99,6899.59,5475847.77
2018-02-06 08-PM,ETHUSD,751.9,791.9,746.26,759.21,7309.71,5655318.85
2018-02-06 07-PM,ETHUSD,721.71,764.95,721.71,751.9,3829.58,2835027.52
2018-02-06 06-PM,ETHUSD,706.3,727.97,702.7,721.71,3936.89,2816245.99
2018-02-06 05-PM,ETHUSD,720,722.13,663.3,706.3,6248.22,4339317.44
2018-02-06 04-PM,ETHUSD,739.84,754.18,696.03,720,8092.5,5816939.97
2018-02-06 03-PM,ETHUSD,729.99,757.39,705.55,739.84,7320.27,5404894.6
2018-02-06 02-PM,ETHUSD,720.21,734.8,677.26,729.99,10135.16,7214752.36
2018-02-06 01-PM,ETHUSD,657.97,725.12,654.95,720.21,7310.58,5046571.97
2018-02-06 12-PM,ETHUSD,619.48,670,614.52,657.97,8155.93,5194267.6
2018-02-06 11-AM,ETHUSD,621.98,633.36,591,619.48,5057.15,3074205.78
2018-02-06 10-AM,ETHUSD,646.69,660,613,621.98,5007.22,3170677.86
2018-02-06 09-AM,ETHUSD,581,678.94,576.41,646.69,8207.3,5189205.68
2018-02-06 08-AM,ETHUSD,575,598.87,565.53,581,9935.44,5742562.58
2018-02-06 07-AM,ETHUSD,592.42,609,565,575,5019.83,2910220.46
2018-02-06 06-AM,ETHUSD,621.68,621.82,576.02,592.42,5523.61,3269484.37
2018-02-06 05-AM,ETHUSD,584.87,645,568.79,621.68,12095.87,7329419.55
2018-02-06 04-AM,ETHUSD,620.84,625.98,583.05,584.87,7696.66,4635086.82
2018-02-06 03-AM,ETHUSD,635.31,638.55,608.01,620.84,7114.5,4405622.23
2018-02-06 02-AM,ETHUSD,641,665.99,624.5,635.31,7163.22,4603061.75
2018-02-06 01-AM,ETHUSD,703,703,640,641,4109.03,2727402.39
2018-02-06 12-AM,ETHUSD,692.36,719,688.05,703,5430.62,3846275.46
2018-02-05 11-PM,ETHUSD,682,705,668,692.36,4202.66,2889584.49
2018-02-05 10-PM,ETHUSD,715,736.78,681.58,682,3317.1,2351519.8
2018-02-05 09-PM,ETHUSD,717.39,735,678.01,715,7764.75,5490843.94
2018-02-05 08-PM,ETHUSD,637.24,753.45,632,717.39,19094.8,13381007.37
2018-02-05 07-PM,ETHUSD,671.74,680,632,637.24,15837.64,10386509.02
2018-02-05 06-PM,ETHUSD,694.03,710,671,671.74,12199.45,8368434.77
2018-02-05 05-PM,ETHUSD,718.99,721.34,690.61,694.03,6371.41,4484876.44
2018-02-05 04-PM,ETHUSD,730.35,742.2,711,718.99,3510.42,2556635.05
2018-02-05 03-PM,ETHUSD,722,758.68,705,730.35,12085.54,8809267.12
2018-02-05 02-PM,ETHUSD,769.99,770,722,722,8414.3,6216904.18
2018-02-05 01-PM,ETHUSD,770,780.96,762.41,769.99,3211.25,2479024.3
2018-02-05 12-PM,ETHUSD,759.84,789.88,756.88,770,3871.02,2981204.14
2018-02-05 11-AM,ETHUSD,772.63,785.22,756.88,759.84,5661.29,4368226.01
2018-02-05 10-AM,ETHUSD,807.88,807.96,771.3,772.63,3117.93,2464456.69
2018-02-05 09-AM,ETHUSD,793.53,825.8,782.5,807.88,3027.44,2445751.48
2018-02-05 08-AM,ETHUSD,819.32,819.5,762.49,793.53,6116.14,4868617.2
2018-02-05 07-AM,ETHUSD,830.65,834.85,810,819.32,1317.97,1080775.54
2018-02-05 06-AM,ETHUSD,835.53,851.73,825,830.65,1292.35,1083051.34
2018-02-05 05-AM,ETHUSD,849.39,855,835.53,835.53,1007.46,855538.85
2018-02-05 04-AM,ETHUSD,835.25,850,820,849.39,2356.29,1979438.86
2018-02-05 03-AM,ETHUSD,815,840,815,835.25,827.18,687188.95
2018-02-05 02-AM,ETHUSD,823.71,830,798.17,815,1446.82,1175066.66
2018-02-05 01-AM,ETHUSD,833.52,834.04,803.14,823.71,1717.33,1397198.73
2018-02-05 12-AM,ETHUSD,826.51,843,821,833.52,1011.38,845065.58
2018-02-04 11-PM,ETHUSD,848.66,849.8,825,826.51,1223.51,1022802.32
2018-02-04 10-PM,ETHUSD,810,850.71,807.5,848.66,1395.04,1163260.17
2018-02-04 09-PM,ETHUSD,827.82,835.47,806,810,1886.35,1551076.24
2018-02-04 08-PM,ETHUSD,834,841.62,782,827.82,6345.21,5124810.28
